player,span,matches_played,innings_batted,not_out,runs,highest_inns_score,batting_average,balls_faced,strike_rate,hundreds_scored,fifties_scored,ducks_scored,boundary_fours,boundary_sixes
AGS Gous,2024-2024,6,6,1,224,104,44.8,136,164.7,1,-,1,30,9
